<NUMBER OF ZONES> 135										
<NUMBER OF NODES> 1067										
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 2535										
<END OF METADATA>											


~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B	Power	Speed limit 	Toll 	Type	;
	592.0	596.0	1557.63	0.860871	0.860871	0.383332694	4.4683	0	0	1	;
	593.0	81.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	593.0	506.0	2384.74	1.728	1.728	0.416666667	5.1644	0	0	1	;
	596.0	597.0	1038.42	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	596.0	887.0	1557.63	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	596.0	888.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	597.0	593.0	1038.42	0.860871	0.860871	0.383332694	4.4683	0	0	1	;
	597.0	596.0	655.95	0.208696	0.208696	0.383332694	3.5038	0	0	1	;
	597.0	599.0	1038.42	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	598.0	597.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	598.0	599.0	1557.63	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	598.0	887.0	2076.84	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	599.0	597.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	599.0	598.0	2076.84	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	599.0	600.0	1796.41	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	600.0	599.0	2395.21	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	600.0	601.0	1796.41	0.37038	0.37038	0.53998596	4.9432	0	0	1	;
	600.0	692.0	655.95	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	601.0	81.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	601.0	600.0	2395.21	0.37038	0.37038	0.53998596	4.9432	0	0	1	;
	601.0	602.0	1796.41	0.759279	0.759279	0.53998596	4.9432	0	0	1	;
	602.0	601.0	2395.21	0.759279	0.759279	0.53998596	4.9432	0	0	1	;
	602.0	603.0	1796.41	0.240747	0.240747	0.53998596	4.9432	0	0	1	;
	602.0	685.0	1557.63	1.069567	1.069567	0.383332694	4.4683	0	0	1	;
	603.0	83.0	9999999999.0	0.78	0.78	0.166666667	0.0	0	0	1	;
	603.0	602.0	2395.21	0.240747	0.240747	0.53998596	4.9432	0	0	1	;
	603.0	604.0	1796.41	0.333342	0.333342	0.53998596	4.9432	0	0	1	;
	604.0	603.0	2395.21	0.333342	0.333342	0.53998596	4.9432	0	0	1	;
	604.0	605.0	1796.41	0.18519	0.18519	0.53998596	4.9432	0	0	1	;
	605.0	84.0	9999999999.0	1.92	1.92	0.166666667	0.0	0	0	1	;
	605.0	604.0	2395.21	0.18519	0.18519	0.53998596	4.9432	0	0	1	;
	605.0	606.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	606.0	605.0	2395.21	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	606.0	607.0	2395.21	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	606.0	678.0	655.95	1.773916	1.773916	0.383332694	3.5038	0	0	1	;
	607.0	606.0	2395.21	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	607.0	608.0	2395.21	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	607.0	670.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	608.0	516.0	2508.36	0.37038	0.37038	0.53998596	5.1409	0	0	1	;
	608.0	607.0	2395.21	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	608.0	609.0	1796.41	0.629646	0.629646	0.53998596	4.9432	0	0	1	;
	608.0	669.0	1796.41	0.574089	0.574089	0.53998596	4.9432	0	0	1	;
	609.0	86.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	609.0	608.0	2395.21	0.629646	0.629646	0.53998596	4.9432	0	0	1	;
	609.0	610.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	610.0	609.0	2395.21	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	610.0	611.0	1796.41	0.851874	0.851874	0.53998596	4.9432	0	0	1	;
	610.0	659.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	611.0	88.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	611.0	610.0	2395.21	0.851874	0.851874	0.53998596	4.9432	0	0	1	;
	611.0	612.0	1796.41	0.981507	0.981507	0.53998596	4.9432	0	0	1	;
	612.0	611.0	2395.21	0.981507	0.981507	0.53998596	4.9432	0	0	1	;
	612.0	613.0	1796.41	1.092621	1.092621	0.53998596	4.9432	0	0	1	;
	612.0	657.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	613.0	90.0	9999999999.0	1.86	1.86	0.166666667	0.0	0	0	1	;
	613.0	612.0	2395.21	1.092621	1.092621	0.53998596	4.9432	0	0	1	;
	613.0	614.0	1796.41	0.944469	0.944469	0.53998596	4.9432	0	0	1	;
	614.0	613.0	2395.21	0.944469	0.944469	0.53998596	4.9432	0	0	1	;
	614.0	615.0	1796.41	0.518532	0.518532	0.53998596	4.9432	0	0	1	;
	614.0	652.0	327.98	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	615.0	89.0	9999999999.0	1.2	1.2	0.166666667	0.0	0	0	1	;
	615.0	614.0	2395.21	0.518532	0.518532	0.53998596	4.9432	0	0	1	;
	615.0	616.0	1796.41	0.314823	0.314823	0.53998596	4.9432	0	0	1	;
	616.0	91.0	9999999999.0	2.16	2.16	0.166666667	0.0	0	0	1	;
	616.0	615.0	2395.21	0.314823	0.314823	0.53998596	4.9432	0	0	1	;
	616.0	617.0	1796.41	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	617.0	616.0	2395.21	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	617.0	618.0	1796.41	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	617.0	648.0	1197.6	1.055583	1.055583	0.53998596	4.9432	0	0	1	;
	618.0	94.0	9999999999.0	2.58	2.58	0.166666667	0.0	0	0	1	;
	618.0	617.0	2395.21	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	618.0	619.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	619.0	92.0	9999999999.0	2.7	2.7	0.166666667	0.0	0	0	1	;
	619.0	618.0	2395.21	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	619.0	620.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	620.0	619.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	620.0	621.0	1796.41	0.18519	0.18519	0.53998596	4.9432	0	0	1	;
	621.0	620.0	1796.41	0.18519	0.18519	0.53998596	4.9432	0	0	1	;
	621.0	622.0	1796.41	0.611127	0.611127	0.53998596	4.9432	0	0	1	;
	621.0	639.0	519.21	1.069567	1.069567	0.383332694	4.4683	0	0	1	;
	622.0	621.0	1796.41	0.611127	0.611127	0.53998596	4.9432	0	0	1	;
	622.0	628.0	1796.41	0.814836	0.814836	0.53998596	4.9432	0	0	1	;
	628.0	95.0	9999999999.0	2.28	2.28	0.166666667	0.0	0	0	1	;
	628.0	622.0	1796.41	0.814836	0.814836	0.53998596	4.9432	0	0	1	;
	628.0	629.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	629.0	628.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	629.0	631.0	1796.41	0.462975	0.462975	0.53998596	4.9432	0	0	1	;
	631.0	560.0	2359.88	1.15944	1.15944	0.68998827	6.5856	0	0	1	;
	631.0	590.0	1821.49	1.840611	1.840611	0.68998827	5.7894	0	0	1	;
	631.0	629.0	1796.41	0.462975	0.462975	0.53998596	4.9432	0	0	1	;
	631.0	634.0	2359.88	1.840611	1.840611	0.68998827	6.5856	0	0	1	;
	634.0	583.0	353.73	2.76	2.76	0.5	3.6544	0	0	1	;
	634.0	631.0	2359.88	1.840611	1.840611	0.68998827	6.5856	0	0	1	;
	634.0	635.0	598.8	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	634.0	642.0	2359.88	3.115995	3.115995	0.68998827	6.5856	0	0	1	;
	635.0	95.0	9999999999.0	2.4	2.4	0.25	0.0	0	0	1	;
	635.0	634.0	598.8	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	635.0	636.0	598.8	1.259292	1.259292	0.53998596	4.9432	0	0	1	;
	636.0	93.0	9999999999.0	3.0	3.0	0.25	0.0	0	0	1	;
	636.0	635.0	598.8	1.259292	1.259292	0.53998596	4.9432	0	0	1	;
	636.0	637.0	519.21	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	636.0	646.0	598.8	2.055609	2.055609	0.53998596	4.9432	0	0	1	;
	637.0	636.0	519.21	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	637.0	638.0	519.21	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	638.0	637.0	519.21	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	638.0	639.0	519.21	0.756523	0.756523	0.383332694	4.4683	0	0	1	;
	639.0	621.0	519.21	1.069567	1.069567	0.383332694	4.4683	0	0	1	;
	639.0	638.0	519.21	0.756523	0.756523	0.383332694	4.4683	0	0	1	;
	639.0	640.0	519.21	1.747829	1.747829	0.383332694	4.4683	0	0	1	;
	640.0	92.0	9999999999.0	1.32	1.32	0.25	0.0	0	0	1	;
	640.0	639.0	519.21	1.747829	1.747829	0.383332694	4.4683	0	0	1	;
	640.0	648.0	1038.42	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	641.0	647.0	327.98	1.669568	1.669568	0.383332694	3.5038	0	0	1	;
	642.0	634.0	2359.88	3.115995	3.115995	0.68998827	6.5856	0	0	1	;
	642.0	757.0	2359.88	2.782656	2.782656	0.68998827	6.5856	0	0	1	;
	643.0	644.0	630.12	1.246398	1.246398	0.68998827	5.0906	0	0	1	;
	643.0	756.0	630.12	1.565244	1.565244	0.68998827	5.0906	0	0	1	;
	644.0	125.0	9999999999.0	2.12	2.12	0.25	0.0	0	0	1	;
	644.0	643.0	630.12	1.246398	1.246398	0.68998827	5.0906	0	0	1	;
	644.0	645.0	630.12	0.884073	0.884073	0.68998827	5.0906	0	0	1	;
	645.0	93.0	9999999999.0	4.52	4.52	0.25	0.0	0	0	1	;
	645.0	644.0	630.12	0.884073	0.884073	0.68998827	5.0906	0	0	1	;
	645.0	646.0	630.12	0.855087	0.855087	0.68998827	5.0906	0	0	1	;
	646.0	636.0	598.8	2.055609	2.055609	0.53998596	4.9432	0	0	1	;
	646.0	645.0	630.12	0.855087	0.855087	0.68998827	5.0906	0	0	1	;
	646.0	647.0	630.12	0.72465	0.72465	0.68998827	5.0906	0	0	1	;
	647.0	641.0	327.98	1.669568	1.669568	0.383332694	3.5038	0	0	1	;
	647.0	646.0	630.12	0.72465	0.72465	0.68998827	5.0906	0	0	1	;
	647.0	648.0	598.8	0.907431	0.907431	0.53998596	4.9432	0	0	1	;
	648.0	617.0	598.8	1.055583	1.055583	0.53998596	4.9432	0	0	1	;
	648.0	640.0	1038.42	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	648.0	647.0	598.8	0.907431	0.907431	0.53998596	4.9432	0	0	1	;
	648.0	649.0	1197.6	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	649.0	91.0	9999999999.0	2.04	2.04	0.166666667	0.0	0	0	1	;
	649.0	648.0	1197.6	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	649.0	651.0	1197.6	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	651.0	649.0	1197.6	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	651.0	652.0	327.98	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	651.0	653.0	1197.6	1.129659	1.129659	0.53998596	4.9432	0	0	1	;
	652.0	90.0	9999999999.0	1.76	1.76	0.25	0.0	0	0	1	;
	652.0	614.0	327.98	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	652.0	651.0	327.98	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	653.0	90.0	9999999999.0	1.86	1.86	0.166666667	0.0	0	0	1	;
	653.0	651.0	1197.6	1.129659	1.129659	0.53998596	4.9432	0	0	1	;
	653.0	656.0	1197.6	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	654.0	131.0	9999999999.0	1.12	1.12	0.25	0.0	0	0	1	;
	654.0	655.0	655.95	0.78261	0.78261	0.383332694	3.5038	0	0	1	;
	655.0	654.0	655.95	0.78261	0.78261	0.383332694	3.5038	0	0	1	;
	655.0	656.0	655.95	0.860871	0.860871	0.383332694	3.5038	0	0	1	;
	656.0	653.0	1197.6	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	656.0	655.0	655.95	0.860871	0.860871	0.383332694	3.5038	0	0	1	;
	656.0	657.0	327.98	0.756523	0.756523	0.383332694	3.5038	0	0	1	;
	656.0	658.0	1589.83	1.2	1.2	0.416666667	5.1644	0	0	1	;
	657.0	90.0	9999999999.0	1.76	1.76	0.25	0.0	0	0	1	;
	657.0	612.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	657.0	656.0	327.98	0.756523	0.756523	0.383332694	3.5038	0	0	1	;
	658.0	88.0	9999999999.0	1.56	1.56	0.166666667	0.0	0	0	1	;
	658.0	656.0	1589.83	1.2	1.2	0.416666667	5.1644	0	0	1	;
	658.0	659.0	1589.83	1.128	1.128	0.416666667	5.1644	0	0	1	;
	659.0	610.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	659.0	658.0	1589.83	1.128	1.128	0.416666667	5.1644	0	0	1	;
	659.0	660.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	659.0	667.0	1589.83	0.744	0.744	0.416666667	5.1644	0	0	1	;
	660.0	659.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	660.0	661.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	661.0	660.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	661.0	662.0	327.98	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	662.0	661.0	327.98	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	662.0	663.0	655.95	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	663.0	662.0	655.95	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	663.0	664.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	664.0	663.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	664.0	665.0	2508.36	0.592608	0.592608	0.53998596	5.1409	0	0	1	;
	664.0	674.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	665.0	668.0	2508.36	0.407418	0.407418	0.53998596	5.1409	0	0	1	;
	665.0	674.0	3344.48	0.592608	0.592608	0.53998596	5.1409	0	0	1	;
	667.0	87.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	667.0	659.0	1589.83	0.744	0.744	0.416666667	5.1644	0	0	1	;
	667.0	669.0	1038.42	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	668.0	665.0	2508.36	0.407418	0.407418	0.53998596	5.1409	0	0	1	;
	668.0	669.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	669.0	608.0	2508.36	0.574089	0.574089	0.53998596	5.1409	0	0	1	;
	669.0	667.0	1038.42	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	669.0	668.0	2508.36	0.500013	0.500013	0.53998596	5.1409	0	0	1	;
	669.0	670.0	1038.42	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	670.0	607.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	670.0	669.0	1038.42	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	670.0	671.0	655.95	0.834784	0.834784	0.383332694	3.5038	0	0	1	;
	671.0	670.0	655.95	0.834784	0.834784	0.383332694	3.5038	0	0	1	;
	671.0	672.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	672.0	85.0	9999999999.0	0.68	0.68	0.25	0.0	0	0	1	;
	672.0	671.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	672.0	673.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	673.0	672.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	673.0	675.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	674.0	664.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	674.0	675.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	674.0	705.0	2508.36	0.462975	0.462975	0.53998596	5.1409	0	0	1	;
	675.0	673.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	675.0	674.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	675.0	676.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	675.0	704.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	676.0	675.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	676.0	677.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	676.0	680.0	327.98	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	676.0	703.0	327.98	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	677.0	676.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	677.0	678.0	655.95	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	678.0	85.0	9999999999.0	0.72	0.72	0.166666667	0.0	0	0	1	;
	678.0	606.0	655.95	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	678.0	677.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	680.0	84.0	9999999999.0	1.92	1.92	0.166666667	0.0	0	0	1	;
	680.0	676.0	655.95	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	680.0	683.0	327.98	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	681.0	100.0	9999999999.0	2.1	2.1	0.166666667	0.0	0	0	1	;
	681.0	682.0	327.98	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	681.0	703.0	655.95	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	682.0	681.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	682.0	683.0	1557.63	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	682.0	687.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	683.0	680.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	683.0	684.0	1038.42	1.30435	1.30435	0.383332694	4.4683	0	0	1	;
	683.0	686.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	684.0	84.0	9999999999.0	0.88	0.88	0.25	0.0	0	0	1	;
	684.0	603.0	1038.42	0.678262	0.678262	0.383332694	4.4683	0	0	1	;
	685.0	84.0	9999999999.0	0.88	0.88	0.25	0.0	0	0	1	;
	685.0	686.0	1557.63	0.860871	0.860871	0.383332694	4.4683	0	0	1	;
	686.0	683.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	686.0	687.0	1557.63	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	686.0	690.0	327.98	1.173915	1.173915	0.383332694	3.5038	0	0	1	;
	687.0	682.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	687.0	688.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	687.0	700.0	1557.63	0.808697	0.808697	0.383332694	4.4683	0	0	1	;
	688.0	97.0	9999999999.0	1.04	1.04	0.25	0.0	0	0	1	;
	688.0	687.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	688.0	689.0	327.98	1.017393	1.017393	0.383332694	3.5038	0	0	1	;
	689.0	688.0	655.95	1.017393	1.017393	0.383332694	3.5038	0	0	1	;
	689.0	691.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	689.0	698.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	689.0	699.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	690.0	82.0	9999999999.0	1.08	1.08	0.166666667	0.0	0	0	1	;
	690.0	686.0	655.95	1.173915	1.173915	0.383332694	3.5038	0	0	1	;
	690.0	691.0	327.98	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	691.0	689.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	691.0	690.0	655.95	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	691.0	692.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	691.0	695.0	655.95	0.678262	0.678262	0.383332694	3.5038	0	0	1	;
	692.0	82.0	9999999999.0	1.08	1.08	0.166666667	0.0	0	0	1	;
	692.0	600.0	655.95	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	692.0	691.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	693.0	80.0	9999999999.0	0.9	0.9	0.166666667	0.0	0	0	1	;
	693.0	598.0	1038.42	0.313044	0.313044	0.383332694	4.4683	0	0	1	;
	694.0	80.0	9999999999.0	0.9	0.9	0.166666667	0.0	0	0	1	;
	694.0	886.0	1557.63	0.234783	0.234783	0.383332694	4.4683	0	0	1	;
	695.0	80.0	9999999999.0	1.02	1.02	0.166666667	0.0	0	0	1	;
	695.0	691.0	655.95	0.678262	0.678262	0.383332694	3.5038	0	0	1	;
	695.0	696.0	655.95	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	696.0	693.0	1038.42	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	696.0	695.0	655.95	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	696.0	886.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	697.0	696.0	1038.42	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	697.0	698.0	655.95	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	697.0	885.0	655.95	0.208696	0.208696	0.383332694	3.5038	0	0	1	;
	698.0	98.0	9999999999.0	1.68	1.68	0.166666667	0.0	0	0	1	;
	698.0	689.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	698.0	697.0	655.95	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	699.0	97.0	9999999999.0	1.68	1.68	0.166666667	0.0	0	0	1	;
	699.0	689.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	699.0	730.0	655.95	0.808697	0.808697	0.383332694	3.5038	0	0	1	;
	700.0	1066.0	1557.63	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	701.0	97.0	9999999999.0	1.32	1.32	0.25	0.0	0	0	1	;
	701.0	100.0	9999999999.0	1.6	1.6	0.25	0.0	0	0	1	;
	701.0	682.0	1557.63	0.808697	0.808697	0.383332694	4.4683	0	0	1	;
	703.0	676.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	703.0	681.0	327.98	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	703.0	704.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	703.0	716.0	327.98	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	704.0	675.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	704.0	703.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	704.0	705.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	704.0	715.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	705.0	704.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	705.0	706.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	705.0	713.0	2508.36	0.222228	0.222228	0.53998596	5.1409	0	0	1	;
	706.0	664.0	3344.48	0.462975	0.462975	0.53998596	5.1409	0	0	1	;
	706.0	705.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	706.0	707.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	707.0	706.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	707.0	708.0	655.95	1.617394	1.617394	0.383332694	3.5038	0	0	1	;
	708.0	707.0	655.95	1.617394	1.617394	0.383332694	3.5038	0	0	1	;
	708.0	709.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	709.0	105.0	9999999999.0	1.38	1.38	0.166666667	0.0	0	0	1	;
	709.0	708.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	709.0	710.0	707.46	1.18	1.18	0.5	3.6544	0	0	1	;
	710.0	709.0	707.46	1.18	1.18	0.5	3.6544	0	0	1	;
	710.0	711.0	707.46	0.2	0.2	0.5	3.6544	0	0	1	;
	711.0	710.0	707.46	0.2	0.2	0.5	3.6544	0	0	1	;
	711.0	712.0	3344.48	0.222228	0.222228	0.53998596	5.1409	0	0	1	;
	711.0	714.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	712.0	103.0	9999999999.0	0.68	0.68	0.25	0.0	0	0	1	;
	712.0	706.0	3344.48	0.222228	0.222228	0.53998596	5.1409	0	0	1	;
	713.0	103.0	9999999999.0	0.92	0.92	0.25	0.0	0	0	1	;
	713.0	714.0	2508.36	0.222228	0.222228	0.53998596	5.1409	0	0	1	;
	714.0	711.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	714.0	715.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	714.0	719.0	1672.24	1.407444	1.407444	0.53998596	5.1409	0	0	1	;
	715.0	704.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	715.0	714.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	715.0	716.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	715.0	717.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	716.0	703.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	716.0	715.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	717.0	100.0	9999999999.0	1.98	1.98	0.166666667	0.0	0	0	1	;
	717.0	715.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	717.0	718.0	655.95	1.252176	1.252176	0.383332694	3.5038	0	0	1	;
	718.0	717.0	655.95	1.252176	1.252176	0.383332694	3.5038	0	0	1	;
	718.0	719.0	1197.6	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	718.0	723.0	655.95	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	718.0	725.0	1197.6	0.74076	0.74076	0.53998596	4.9432	0	0	1	;
	719.0	711.0	2508.36	1.29633	1.29633	0.53998596	5.1409	0	0	1	;
	719.0	718.0	1197.6	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	719.0	722.0	1672.24	0.611127	0.611127	0.53998596	5.1409	0	0	1	;
	722.0	719.0	1672.24	0.611127	0.611127	0.53998596	5.1409	0	0	1	;
	722.0	723.0	1038.42	0.939132	0.939132	0.383332694	4.4683	0	0	1	;
	722.0	750.0	1672.24	1.11114	1.11114	0.53998596	5.1409	0	0	1	;
	723.0	718.0	655.95	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	723.0	722.0	1038.42	0.939132	0.939132	0.383332694	4.4683	0	0	1	;
	723.0	724.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
